time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume
1615507200,57820.15,58065.92,55050,57225.91,55018.61686900175,56932.60205151608,53104.631686487424,21760.55241
1615593600,57220.84,61788.45,56083.74,61178.5,55779.154102392684,58235.888728617625,53322.41947616774,22301.30032
1615680000,61181.38,61680,58950,58972.7,56148.428417028364,58768.310799636674,53528.546034420055,13581.98192
1615766400,58972.71,60601.07,54568,55636.15,56935.073333333334,56935.073333333334,56935.073333333334,31651.40627
1615852800,55629.08,56970,53221,56927.11,56399.65477442589,57009.061049163036,55790.24849968875,24432.39319
1615939200,56924.26,58996.38,54138.01,58925.54,56674.32477865996,57345.82299485168,56002.82656246824,22687.5887
1616025600,58925.54,60100,56996.15,57644.95,57011.04281921277,57888.85261183823,56133.23302658732,21459.50731
1616112000,57644.95,59461.99,56260,58039.66,57139.13137056371,58012.12736243996,56266.13537868745,16429.64439
1616198400,58026.91,59928,57827.97,58116.7,57253.408087726486,58180.839782895906,56325.976392557066,9725.29563
1616284800,58126.34,58651.22,55543.89,57363.32,57247.64566022849,58134.66228629792,56360.62903415906,11841.653
1616371200,57377.29,58421.68,53739.5,54110.07,55423.74999999999,55423.75097656249,55423.74902343749,19512.17092
1616457600,54111.49,55858,53000,54345.54,54916.29825553717,55427.56888580725,54405.02762526709,19221.77105
1616544000,54333.27,57209.97,51673.82,52276.16,54461.28245633416,55167.87883005043,53754.68608261788,23775.22786
1616630400,52259.69,53238,50305,51325.01,53548.19298065469,54996.24392584859,52100.14203546079,29642.05864
1616716800,51320.76,55125.13,51250,55072.44,53591.612786504396,54920.68825011462,52262.537322894175,17843.02183
1616803200,55080.9,56640,53966,55856.53,53768.710684417434,55149.22943902791,52388.191929806955,11333.34784
1616889600,55856.54,56587.08,54701,55778.82,53904.546083997215,55323.49091696798,52485.60125102645,9235.81746
1616976000,55781.22,58400,54900,57613.48,56971.16,56971.16,56971.16,17552.38318
1617062400,57613.76,59397.48,57000,58786.46,57629.56657565508,58339.30861528958,56919.824536020584,15105.09114
1617148800,58786.46,59800,56873.8,58800,57928.83145052637,58633.889048616584,57223.773852436156,17376.64123
1617235200,58800.01,59474.94,57930,58726.48,58070.71435980914,58776.15239525292,57365.27632436537,11096.34436
1617321600,58726.47,60055.02,58441.88,58981.04,58236.304294127636,58994.45067902865,57478.157909226626,10966.94443
1617408000,58981.04,59752,56943,57094.34,58204.30011773236,58927.87345768267,57480.72677778205,8405.27851
1617494400,57094.34,58500,56478.53,58215.94,58169.97700890624,58877.50898341428,57462.445034398195,6301.44631
1617580800,58216.73,59251.76,56817.64,59123.02,58397.47333333333,58397.47333333333,58397.47333333333,9204.87745
1617667200,59134.07,59475,57333.33,58019.98,58333.22196410164,58393.802078304216,58272.64184989907,10354.34449
1617753600,58021.67,58630,55400,55955.75,57537.21701403057,58373.0791110067,56701.354917054436,17787.3087
1617840000,55962.67,58152,55700,58083.1,57497.13046362638,58259.95949955845,56734.301427694314,8073.61182
1617926400,58083.1,58869.69,57670.51,58092.68,57605.10560773261,58352.97249300597,56857.238722459246,8094.76087
1618012800,58092.68,61218.97,57875.41,59778.6,57995.290416509466,59037.812657965245,56952.76817505369,12817.82546
1618099200,59778.59,60658.89,59177.06,59985.26,58187.629888425414,59335.02189110666,57040.237885744165,7278.97953
1618185600,59983.66,61199,59369,59839.82,60135.94,60135.94069053397,60135.93930946603,11467.742
1618272000,59836.88,63774.39,59799.01,63588.22,61508.048275178044,62606.36539885122,60409.731151504864,17897.78025
1618358400,63588.22,64899,61277.91,62971.8,62177.973011185706,63303.123139997646,61052.822882373766,22570.85556
1618444800,62971.8,63831.82,62036.73,63229.04,62329.67146245259,63401.05158036836,61258.291344536825,11209.46486
1618531200,63229.04,63604.34,60048.43,61427.27,62177.38091016666,63150.44560010695,61204.31622022638,19867.42753
1618617600,61427.27,62572.48,59700,60058.86,62015.548100860935,63034.29420334312,60996.80199837875,10847.78228
1618704000,60067.2,60437.97,51300,56274.41,60319.43344960484,63159.19971952484,57479.66717968484,36891.72388
1618790400,56273.65,57600,54187.85,55696.83,55828.22666666666,55828.22666666666,55828.22666666666,16838.4062
1618876800,55696.83,57111,53430.01,56499.29,55750.46527951926,55824.43623153861,55676.49432749991,18608.29421
1618963200,56477.67,56810.56,53620.91,53800.86,55443.18007807259,55910.742733393614,54975.617422751566,15581.05091
1619049600,53795.62,55469.98,50400,51701.59,54352.66161379202,55812.55765020253,52892.76557738151,30427.90599
1619136000,51695.98,52130.58,47464.65,51187.27,53032.56799398448,55291.47327812984,50773.66270983912,38794.87277
1619222400,51187.75,51260.61,48726.87,50089.15,52763.04930385094,55083.20293859331,50442.89566910856,11839.15787
1619308800,50101.42,50591.38,47044.01,49121,52379.64049482898,54864.22153664901,49895.059453008944,14633.52652
1619395200,49121,54400,48817.62,54053.6,52423.74,52423.74,52423.74,18005.2383
1619481600,54047.8,55509.39,53321,55069.62,53388.611922991375,54484.51335880805,52292.7104871747,13957.10095
1619568000,55069.61,56476.17,53887,54894.03,53966.070262317415,55165.615782760884,52766.524741873945,16484.35125
1619654400,54889.81,55226.86,52369.61,53580,53910.38052001507,54966.84910232048,52853.91193770966,14592.33123
1619740800,53580,58075.01,53068.43,57798.77,54409.88487710217,55764.630412318475,53055.13934188587,16536.34704
1619827200,57798.77,58550,57050.94,57859.28,54816.977951748595,56501.84608983318,53132.10981366401,10787.06382
1619913600,57859.28,57972.26,56072,56625.2,54978.71999849815,56689.38603987348,53268.053957122815,7647.63999
1620000000,56625.21,58986,56500,57212.73,57566.24333333334,57566.24333333334,57566.24333333334,15165.02105
1620086400,57212.73,57247.24,53057.7,53241.92,55712.36714984063,57201.87077143798,54222.86352824329,23492.07295
1620172800,53241.91,57980.86,52913.02,57515.69,55870.240333685884,57068.10403703084,54672.37663034093,22918.91903
1620259200,57515.69,58400,55288,56440.66,56062.078484454316,57171.63879452412,54952.51817438451,18244.15032
1620345600,56444.82,58735.95,55300,57380.39,56263.10317232465,57348.13806307018,55178.068281579115,18323.91005
1620432000,57380.39,59559.84,56980.01,58958.05,56565.97251202818,57832.22419914188,55299.72082491448,15374.95892
1620518400,58958.06,59300.52,56265.3,58312.57,56749.04770417923,58019.61390490062,55478.48150345784,17169.73753
1620604800,58313.84,59592.2,53600,55866.41,56352.869999999995,56352.869999999995,56352.869999999995,24646.87074
1620691200,55866.38,56962.07,54511.48,56753.19,56246.0397295554,56380.98512224948,56111.094336861315,15446.6505
1620777600,56753.19,58041,48500,49498.77,54446.18176709546,56541.26804999254,52351.095484198384,29660.85698
1620864000,49498.76,52500,46000,49690.11,52541.42779781935,55494.99470781702,49587.86088782168,42250.10181
1620950400,49682.28,51569.56,48895,49893.48,52143.97018381851,54989.448173250144,49298.49219438687,21987.80811
1621036800,49893.48,50730.58,46573,46775.51,51564.70210166656,54565.924422789874,48563.479780543246,21936.12903
1621123200,46771.01,49808.28,43825,46450.79,50764.56869674976,54048.45265258012,47480.6847409194,30655.34495
1621209600,46450.78,46646.15,42101,43580.5,44109.21666666667,44109.21666666667,44109.21666666667,43660.23646
1621296000,43571.89,45851,42300,42857.15,43936.57520875953,44151.35042826734,43721.799989251725,28210.31464
1621382400,42865.05,43591.7,30000,36731.75,39611.97691759975,43117.5860168013,36106.3678183982,109537.25647
1621468800,36735.44,42605,35000,40623.33,39567.22991788582,42662.58216062334,36471.87767514831,51445.78759
1621555200,40623.24,42275.99,33501.54,37340.77,39206.6108034701,42081.64647676095,36331.575130179255,55961.91449
1621641600,37333.09,38889.76,35257.52,37476.83,39022.88008041698,41822.77068481732,36222.98947601664,29239.04179
1621728000,37476.84,38319.36,31111,34758.67,38405.363011022775,41402.29487215243,35408.43114989312,53433.31724
1621814400,34758.88,39966.87,34407.17,38878.56,37750.86666666667,37750.86666666667,37750.86666666667,44419.47253
1621900800,38874.53,39878.51,36481.26,38361.81,37932.128104954994,38168.56153504083,37695.694674869155,26107.57143
1621987200,38361.81,40900,37837.36,39293.23,38302.67394160768,38956.057138341224,37649.29074487414,25107.70082
1622073600,39293.23,40440.95,37191.99,38556.88,38374.70202347529,38991.57212411202,37757.831922838566,19390.90886
1622160000,38556.88,38900,34688,35680.47,37907.154803553785,38898.80648362898,36915.50312347859,36231.74854
1622246400,35680.48,37325,33650.86,34627.82,37484.499557053045,38824.20525184815,36144.79386225794,27999.16509
1622332800,34627.81,36500,33333,35669.44,37294.210578620114,38726.72687979114,35861.69427744909,16038.96112
1622419200,35669.44,37534.09,34183,37279.31,36332.13333333333,36332.13333333333,36332.13333333333,19527.13039
1622505600,37276.23,37918.97,35669.14,36685,36521.88884790581,36733.42394907223,36310.35374673938,15713.11732
1622592000,36684.99,38237.37,35920,37577.91,36727.00942652912,37098.93047758693,36355.08837547131,13952.37317
1622678400,37581.83,39489.82,37184.88,39248.55,37158.70460847564,38023.03296350067,36294.3762534506,14325.77051
1622764800,39248.54,39291.24,35593.22,36856.52,37178.12999094245,37942.34950584697,36413.91047603793,17917.6468
1622851200,36856.53,37921.35,34832.17,35539.49,37022.97964102592,37825.30667252459,36220.65260952726,13654.70461
1622937600,35539.97,36477.86,35258,35800.48,36929.660686684605,37762.66199474021,36096.659378629,8184.51756
1623024000,35800.48,36812.39,33333,33575.91,34573.76666666667,34573.76666666667,34573.76666666667,18997.73034
1623110400,33567.26,34069,31004.95,33402.13,33441.20448286957,34276.358464119934,32606.05050161921,34937.572
1623196800,33402.13,37573.99,32408.53,37403.86,34207.769413822454,35506.786031686315,32908.75279595859,26040.9123
1623283200,37404.75,38425.67,35800,36694.05,34757.755942605676,36360.98328889722,33154.52859631413,19853.82857
1623369600,36694.91,37695,35944,37338.44,35035.050913225816,36706.632099559625,33363.469726892006,14142.2078
1623456000,37340.08,37448,34635.47,35557.33,35130.542691995135,36727.4433065051,33533.64207748517,14516.55989
1623542400,35557.32,39396,34780.57,39015.24,35414.43705129055,37125.92755908019,33702.94654350091,15748.97663
1623628800,39015.24,41076.03,38744.83,40539.47,40120.11,40120.11,40120.11,21916.85846
1623715200,40537.93,41322.55,39510.98,40162.37,40212.718550821875,40317.806110488455,40107.630991155296,17020.71757
1623801600,40158.06,40499,38105,38351,39835.97271260929,40408.908113663885,39263.0373115547,17238.59003
1623888000,38351,39554.98,37365.63,38095.17,39504.51265952128,40305.791700085625,38703.23361895693,15970.3631
1623974400,38103.94,38216.22,35153.16,35841.81,38743.33710861036,40248.4254151365,37238.248802084214,23472.39153
1624060800,35840.96,36457.18,34833.26,35484.79,38272.33341227319,40058.19801160858,36486.4688129378,16801.10116
1624147200,35484.8,36139.73,33347.05,35585.78,37794.300618697955,39805.30623656226,35783.29500083365,19400.08896
1624233600,35585.79,35741.54,31259,31609.82,32870.12,32870.12,32870.12,41304.4127
1624320000,31609.82,33352,28800,32538.37,32165.188732182043,32816.47956416901,31513.89790019508,48388.26727
1624406400,32538.9,34881.02,31708.03,33688.35,32423.58317977512,33195.72341699391,31651.44294255633,23124.82691
1624492800,33688.51,35295.67,32300,34654.58,32639.485876253297,33550.74783800774,31728.223914498856,16868.95529
1624579200,34654.87,35500,31300,31594.63,32666.420832434902,33498.90642182831,31833.935243041495,26505.20707
1624665600,31594.62,32711.68,30173.49,32275.19,32567.179428232714,33406.47392601206,31727.884930453365,18299.40151
1624752000,32267.59,34749,32002.21,34709.23,32662.87598156809,33535.43640420017,31790.31555893601,14428.94413
1624838400,34708.53,35301.43,33864.99,34493.22,34553.21333333333,34553.21333333333,34553.21333333333,14920.27924
1624924800,34493.22,36675,34233.35,35904.28,35126.6774063297,35649.98208446161,34603.372728197784,17917.61278
1625011200,35906.17,36094.42,34033,35060,35105.032573094715,35532.17176477839,34677.89338141104,16700.73762
1625097600,35060,35066.54,32703.48,33516.11,34822.28677421346,35488.48168662146,34156.091861805464,13210.9654
1625184000,33510.93,33972.06,32704.73,33805.02,34612.545494137805,35392.51815634129,33832.57283193432,11765.66827
1625270400,33805.01,34953.07,33320,34682.16,34589.959346337964,35343.46841406086,33836.45027861507,6197.81551
1625356800,34685.03,35951,34390.53,35284.05,34634.24411904695,35377.58751044062,33890.90072765327,6224.04488
1625443200,35284.06,35290.82,33156.86,33697.78,34048.486666666664,34048.486666666664,34048.486666666664,9607.62048
1625529600,33697.78,35100,33300,34225.73,34131.36613001677,34211.360928862625,34051.37133117092,10313.02804
1625616000,34225.72,35077.46,33770.01,33878.56,34166.85039259836,34250.59938199498,34083.10140320174,9404.91239
1625702400,33879.5,33934.62,32111,32875.95,33778.615213229365,34341.79098077119,33215.43944568754,14147.36687
1625788800,32875.95,34100,32255.24,33824.26,33716.69112527633,34251.7112824936,33181.670968059065,8320.92082
1625875200,33824.25,34267.14,33027.83,33515.35,33706.891505907515,34219.23069013383,33194.5523216812,4906.26016
1625961600,33515.35,34607.37,33333.33,34259.23,33746.54058385956,34242.77987299097,33250.30129472815,7023.07942
1626048000,34259.22,34670,32665,33091.1,33475.36666666667,33475.36666666667,33475.36666666667,10145.25499
1626134400,33077.43,33337.61,32201.12,32734.14,33128.696742473876,33487.36091773647,32770.03256721128,9478.05661
1626220800,32734.14,33125.55,31600,32816.39,32916.359037347655,33328.238796523736,32504.479278171573,10355.33307
1626307200,32815.75,33187.6,31064.77,31868.68,32676.958923581555,33202.01870256709,32151.89914459602,11273.62605
1626393600,31872.49,32259.16,31025.42,31388.06,32458.432577754244,33105.53119456372,31811.333960944765,10006.49235
1626480000,31389.57,31949.99,31179.01,31533.91,32368.017217477216,33039.16106476983,31696.8733701846,5695.58861
1626566400,31533.9,32450,31125.6,31788.25,32321.147216642217,32983.74023127602,31658.554202008418,5006.49746
1626652800,31786.37,31887.82,30429.99,30842.03,31053.28,31053.28,31053.28,11027.01975
1626739200,30842.04,31052.65,29301.56,29796.16,30429.71762973854,30916.236611078373,29943.19864839871,18114.16725
1626825600,29796.15,32825,29501.02,32135.19,30798.363609025993,31437.16235551599,30159.564862535997,15598.49242
1626912000,32152.68,32611.84,31729.68,32287.74,31005.712424482725,31778.869063054128,30232.55578591132,7704.65477
1626998400,32287.75,33647.27,32000,33647.26,31312.345285120704,32340.823521642087,30283.86704859932,9004.857
1627084800,33647.27,34525,33424.7,34283.01,31694.85521815914,33044.98852879697,30344.721907521314,9864.76694
1627171200,34291.67,35451.04,33888.89,35428.26,32071.999213692005,33710.60029478682,30433.39813259719,9434.64435
1627257600,35428.25,40593.93,35251.54,37262.77,37702.746666666666,37702.746666666666,37702.746666666666,40354.55991
1627344000,37262.76,39550,36413.26,39470.48,37997.13034765412,38373.34127928794,37620.919416020304,24709.11876
1627430400,39475.99,40925.56,38803.34,40035.1,38564.3750104797,39496.86542621411,37631.88459474529,27198.34784
1627516800,40035.1,40644.85,39229.47,40039.44,38714.515986957354,39697.07879855081,37731.9531753639,11022.43901
1627603200,40039.44,42320.57,38342,42237.95,39001.190868526595,40186.961679023276,37815.420058029915,15063.2488
1627689600,42233.66,42414.61,41064.11,41495.01,39195.753028202205,40530.71525808962,37860.79079831479,9351.95731
1627776000,41499,42605.64,39426,39865.41,39306.03085118643,40644.53230359137,37967.52939878149,10617.68715
1627862400,39859.18,40459.68,38690,39149.59,39433.09,39433.09,39433.09,12379.42658
1627948800,39149.59,39785.3,37627.21,38191.44,38939.471557964345,39386.49212432032,38492.45099160837,15094.83164
1628035200,38189.4,39965.1,37509,39722.41,38984.60445729617,39347.81092858079,38621.39798601155,15327.69046
1628121600,39718.9,41447.89,37300,40888.74,39342.111968313184,39862.76394551417,38821.4599911122,28507.86981
1628208000,40888.73,43399.26,39876.74,42869.58,39944.70531785728,41160.62908091974,38728.78155479483,20425.12897
1628294400,42869.59,44750,42457.27,44637.34,40650.53356292806,42533.4569375265,38767.61018832962,19634.80927
1628380800,44628.11,45363.83,43131.97,43829.14,41147.93475939526,43271.11418210088,39024.755336689646,18712.2859
1628467200,43829.15,46497.42,42821.3,46285.48,45201.4,45201.4,45201.4,19464.73929
1628553600,46280,46718.44,44650.27,45595.66,45389.14325355936,45612.466750922526,45165.8197561962,13756.51512
1628640000,45601.82,46781.09,45350.74,45553.49,45520.326438434706,45813.76701828771,45226.8858585817,11628.33477
1628726400,45553.1,46223.95,43714.36,44422.14,45353.82740677534,45755.036381656595,44952.61843189408,13169.7914
1628812800,44422.15,47953.9,44249.64,47833.64,45577.72211901335,46194.45311587439,44960.99112215231,11794.95661
1628899200,47833.64,48176.52,46034.93,47109.65,45737.2439513236,46485.03639408705,44989.45150856015,8130.38204
1628985600,47109.64,47400,45525.19,47014.49,45819.4387041141,46578.8016172818,45060.0757909464,7745.71633
1629072000,47014.38,48076.52,45676.91,45902.46,46551.963333333326,46551.963333333326,46551.963333333326,10467.6749
1629158400,45903.22,47174.62,44405.39,44671.58,45928.66979112012,46493.29169601516,45364.047886225075,12756.16226
1629244800,44675.34,46035.27,44216.47,44707.98,45638.681055905625,46278.815357346015,44998.546754465235,10327.51328
1629331200,44709.1,47088.08,43955,46765.87,45716.79172971405,46281.928654882235,45151.65480454587,11938.13617
1629417600,46769.02,49400,46644.95,49342.4,46333.76914730447,47583.15294483663,45084.38534977231,13184.68475
1629504000,49349.99,49821.92,48285.28,48867.02,46706.616725652595,48187.78070686827,45225.45274443692,9574.85076
1629590400,48870.21,49526.13,48102.89,49284.63,46896.41893087538,48446.83040387229,45346.00745787846,6243.41095
1629676800,49284.38,50505,49012.84,49506.5,49674.77999999999,49674.78097656249,49674.77902343749,10824.28276
1629763200,49504.53,49875.9,47600,47682.45,48995.43298374993,49638.81251556801,48352.05345193185,12068.35266
1629849600,47682.45,49277,47122.02,48987.33,48841.49212242445,49435.50922726386,48247.47501758505,9289.24621
1629936000,48991.57,49365.1,46315.48,46851.47,48487.74899780371,49265.36948395518,47710.12851165224,11651.33499
1630022400,46851.47,49185.12,46361.01,49077.57,48440.41131770942,49156.94017283285,47723.882462585985,8924.13671
1630108800,49081.08,49309.83,48370,48942.94,48477.252092091774,49173.27084015314,47781.23334403041,4895.71626
1630195200,48942.89,49667.1,47801,48802.58,48507.278370329346,49170.543386965684,47844.01335369301,6935.10953
1630281600,48802.58,48906.51,46866,46993.71,47588.74,47588.74,47588.74,12249.25182
1630368000,46996.8,48259.68,46708.93,47112.5,47471.514435753634,47585.65894588644,47357.36992562083,12919.45428
1630454400,47110.33,49125,46537.62,48839.86,47708.69053775934,48051.3361388962,47366.044936622486,13010.85273
1630540800,48834.27,50392.19,48620.73,49279.37,48173.63072795244,48992.28766801381,47354.973787891075,14120.3969
1630627200,49279.38,51064.44,48349.66,50025,48530.971756784726,49522.05646091375,47539.8870526557,14577.24054
1630713600,50025,50558.75,49400,49942.98,48677.45771041525,49712.35112636871,47642.56429446179,7595.50246
1630800000,49944.89,51907.08,49500,51789.17,48902.37849261642,50109.291579126606,47695.46540610624,7743.94916
1630886400,51789.17,52802.03,51020.08,52698.81,52173.63999999999,52173.63999999999,52173.63999999999,9571.7692
1630972800,52698.8,52944.96,42830.77,46894.5,48702.72830273918,50697.123608388545,46708.33299708982,28990.57716
1631059200,46894.49,47381.47,44423.49,46060.36,47776.0443010339,49855.353365262956,45696.735236804845,19624.56526
1631145600,46059.94,47400,45511.82,46400,47522.49542359404,49466.67995471542,45578.310892472655,13594.66072
1631232000,46396.26,47040.76,44140.48,44851.45,47147.94998057402,49098.717891911234,45197.182069236806,14905.56245
1631318400,44850.37,45989.94,44730.29,45171.83,47024.289422636095,48964.5879900625,45083.99085520969,6207.3979
1631404800,45173.66,46462.98,44754.31,46024.23,46940.77273253305,48842.94216529473,45038.60329977137,6499.87249
1631491200,46027.8,46900,43465,44947.72,45104.24,45104.24,45104.24,15015.31735
1631577600,44953.23,47274.92,44679.92,47127.22,45678.608246370844,46304.518931814426,45052.69756092726,12644.17879
1631664000,47127.81,48475,46705,48148.12,46318.38047573914,47416.03061039618,45220.730341082104,12139.85654
1631750400,48144.03,48499.99,47020.82,47753.16,46646.28973510612,47784.2437363467,45508.33573386553,11739.29401
1631836800,47753.15,48176.64,46752.67,47303.5,46760.91740017903,47845.04197338962,45676.79282696844,9088.58404
1631923200,47306.87,48825.62,47050,48314.56,46904.15223897703,48005.1144469011,45803.19003105297,7491.04881
1632009600,48309.86,48379.19,46850.87,47255.92,46959.85724790853,48021.80406222865,45897.910433588404,7086.36056
1632096000,47253.71,47358.92,42500,43012.97,44290.63000000001,44290.63000000001,44290.63000000001,27706.69089
1632182400,43007.69,43639.88,39600,40719.6,42816.88141904075,44302.23737534528,41331.52546273622,27275.3527
1632268800,40736.81,44035.44,40570.42,43575.1,42793.379627605995,44070.50115800764,41516.25809720435,19462.553
1632355200,43575.19,45000,43096.73,44897.59,43028.693972318,44327.94553854517,41729.44240609082,13446.88918
1632441600,44896.55,45200,40683.29,42848.92,43004.693107813546,44165.22741680444,41844.15879882265,22451.59156
1632528000,42848.44,42998.76,41675,42705.51,42970.516834834496,44101.81133870654,41839.22233096245,7383.33834
1632614400,42705.51,43937,40803,43178.02,42944.655969472486,44034.51105829119,41854.800880653784,9971.65982
1632700800,43172.17,44366.96,42111,42171.76,42883.24,42883.24,42883.24,10094.78533
1632787200,42166.31,42780,40897.7,41026.07,42212.89776768704,42870.43377590973,41555.36175946435,10491.82816
1632873600,41030.19,42638.99,40750.12,41522.16,42020.837463340344,42622.37299469051,41419.30193199018,10303.31567
1632960000,41519.11,44110.17,41409.67,43824.43,42341.96375427389,43051.743601730945,41632.18390681684,12835.99813
1633046400,43828.89,48500,43287.44,48165.76,43698.767051502284,45784.63622182655,41612.89788117802,20095.34602
1633132800,48165.76,48359.33,47451,47657.69,44120.106812982405,46458.13205984613,41782.08156611868,7262.64874
1633219200,47663.74,49300,47120.11,48233.99,44534.14669650092,47071.73143765066,41996.56195535117,7989.27375
1633305600,48233.99,49505,46916.7,49245.54,48555.74666666666,48555.74735720063,48555.74597613269,13938.65627
1633392000,49244.13,51906.23,49057.18,51493.99,49826.0177474651,50949.19449607541,48702.84099885479,17828.61151
1633478400,51499.77,55757.11,50416.01,55339.48,51626.53968405517,53789.00294502689,49464.07642308345,25869.66386
1633564800,55346.95,55356.85,53379,53797.82,52176.032559582854,54359.86283641572,49992.20228274999,15820.84851
1633651200,53805.46,56113,53634.41,53963.82,52522.24379369474,54710.53769624224,50333.94989114724,12416.91648
1633737600,53965.18,55500,53675,54962.29,52689.99888020649,54871.99866200486,50507.99909840812,7123.06937
1633824000,54963.29,56545.24,54112.95,54690.53,52912.083754080406,55106.3548366572,50717.81267150361,9370.20557
1633910400,54683.09,57833.23,54411.54,57487.44,56577.40333333334,56577.40333333334,56577.40333333334,13422.43527
1633996800,57485.97,57674.55,53873.78,56005.1,56188.690444610846,56550.918152971855,55826.462736249836,15457.02337
1634083200,56005.1,57771.33,54236.09,57367.32,56279.57898482621,56600.83736062851,55958.320609023904,14691.02756
1634169600,57367.32,58520.71,56832.32,57359.51,56562.01308910521,57166.63022970441,55957.39594850601,12198.03892
1634256000,57359.51,62910,56867.11,61695.39,57846.998048270405,59755.73780653022,55938.25829001059,27105.21203
1634342400,61690.32,62350,60139.01,60877.42,58204.709030161976,60275.691001739615,56133.727058584336,10161.27282
1634428800,60867.05,61744.17,58943.83,61527.11,58431.657148812184,60536.008363198176,56327.30593442619,9153.33717
1634515200,61530.07,62675.19,59887.74,62042.41,61535.11333333334,61535.11333333334,61535.11333333334,19798.16337
1634601600,62042.4,64500,61333,64303.14,62396.9655230841,63316.814151960236,61477.11689420797,17380.31934
1634688000,64303.14,66999,63525,66026.54,63459.256201793556,65115.693379929544,61802.81902365757,19194.46863
1634774400,66021.26,66650.85,62050,62204.02,63510.91055978957,64905.02094543587,62116.80017414327,23474.40547
1634860800,62204.01,63750,60000,60687.64,63150.52144048795,64634.13623370707,61666.906647268836,17217.72214
1634947200,60682.88,61750,59650,61300.01,63005.0422663259,64542.919597695916,61467.16493495589,6708.16454
1635033600,61300.02,61491.96,59522.89,60854.48,62823.26550573221,64430.90792874938,61215.62308271504,8573.74126
1635120000,60847.91,63726.58,60653.5,63083.54,62487.87333333334,62487.87333333334,62487.87333333334,10496.59493
1635206400,63081.96,63290.49,59837.07,60337.62,61771.95503707981,62436.519890131814,61107.390184027805,12181.49589
1635292800,60333.19,61488,58100,58455.47,60671.404790031855,61974.404355660394,59368.405224403316,18856.7
1635379200,58462.73,62477.47,57653.88,60591.65,60534.594632931075,61629.2647742578,59439.92449160435,19354.5134
1635465600,60591.63,62974,60188.73,62276.72,60793.984045013494,61898.31894740568,59689.64914262131,15497.02553
1635552000,62287.95,62379.2,60725.01,61892.41,60865.167222853095,61950.02807500203,59780.30637070416,6793.61149
1635638400,61896.38,62427.02,60001,61343.68,60901.01667460554,61941.24675358459,59860.78659562649,8371.18427
1635724800,61346.17,62500,59500,60949.54,60983.18,60983.18,60983.18,11724.41014
1635811200,60956.4,64300,60672.16,63266.51,61933.01205930915,62811.883004931195,61054.1411136871,13694.12966
1635897600,63266.5,63568.36,60070,62935.41,62020.18218307493,62745.853842701676,61294.51052344819,12951.8863
1635984000,62935.4,63114.14,60728.77,61444.5,61962.552684215036,62610.91375446741,61314.19161396266,11051.7731
1636070400,61444.49,62638.59,60777,61006.15,61876.26629948026,62493.403442016235,61259.129156944284,10598.81063
1636156800,61006.14,61599.25,60125,61539.31,61800.65873915601,62431.711846669,61169.60563164302,6366.45301
1636243200,61539.3,63327.96,61397.86,63309.13,61868.88837200839,62518.88571342306,61218.891030593724,5596.03889
1636329600,63309.12,67792.77,63309.12,67554.84,66218.91,66218.91,66218.91,17661.88728
1636416000,67554.13,68568.85,66261.79,66944.66,66696.25415029142,67214.2820881884,66178.22621239445,14996.63956
1636502400,66938.76,69000,62800,64912.2,66282.77554996635,66964.08553213692,65601.46556779578,18964.60863
1636588800,64912.2,65600,64133.78,64807.59,66044.76238676837,66864.69005007848,65224.83472345826,10259.3396
1636675200,64807.73,65477.06,62300,64147.9,65670.52482011232,66759.22119188338,64581.82844834126,13658.64097
1636761600,64144.42,64990,63394.17,64400.01,65567.34801137263,66677.85201173848,64456.844011006775,5968.11774
1636848000,64400.01,65525,63596.9,65505.02,65519.32149296489,66604.91272190333,64433.73026402645,6081.58656
1636934400,65505.03,66339.9,63371,63624.59,64445.16333333333,64445.16333333333,64445.16333333333,10426.56967
1637020800,63621.05,63624.6,58638,60107.98,61868.64037672844,63535.56675926287,60201.71399419402,24910.16715
1637107200,60101.56,60824.38,58380,60351.51,61118.99320676882,62760.815530742555,59477.170882795086,20907.22982
1637193600,60351.51,60977.21,56514.13,56898,60155.55104918132,62099.38521511002,58211.716883252615,26749.22647
1637280000,56898.46,58412.12,55625,58122.16,59649.58300021411,61707.0520306424,57592.113969785816,18554.57503
1637366400,58122.15,59900,57423.35,59760.76,59606.38574425953,61597.35471337275,57615.41677514632,7584.6666
1637452800,59760.76,60070,58509.69,58671.21,59576.31287026544,61512.99440957531,57639.63133095558,6661.3807
1637539200,58671.22,59526.51,55641.03,56280.81,57149.450000000004,57149.450000000004,57149.450000000004,15889.23511
1637625600,56280.81,57886.03,55377,57566.85,57052.81449152448,57155.69127612913,56949.93770691982,14019.79617
1637712000,57562.65,57607.97,55875.01,57162.66,57002.40544525825,57118.75862943666,56886.052261079836,12509.27336
1637798400,57158.58,59445.99,57037.04,58987.27,57301.3817485442,57906.53954526495,56696.22395182344,10668.69117
1637884800,58994.72,59194,53533,53757.67,56708.3178227357,57690.98206387419,55725.65358159721,25946.31634
1637971200,53757.67,55316.67,53642.58,54759.05,56514.266434643054,57634.37170038404,55394.161168902065,7899.31793
1638057600,54759.04,57490,53327,57317.17,56473.692772137656,57552.40793542887,55394.97760884644,8222.43935
1638144000,57318.51,58908.27,56730,57838.06,57825.44333333333,57825.44333333333,57825.44333333333,13454.24772
